,Ordinal Tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
4804,Array_6,4,6,3,2,6,4,8,2,3,2,5,6,2,3,6,7,4,0,2,2,5,3,2,4,6,0,2,2,8,6,7,3,1,6,3,0,4,0,2,5,1,2,5,5,0,3,4,11,4,6,2,2,15,8,10,9,0,3,2,5,6,17,0,17,9,5,10,0,7,6,15,7,6,7,1,8,2,14,6,6,10,6,3,8,1,3,8,3,11,9,1,5,1,0,2,0,5,9,13,9
4805,Array_6,4,3,4,1,3,3,1,4,2,1,2,3,1,2,3,2,5,1,4,3,5,9,5,3,4,5,7,4,3,2,4,4,2,4,2,1,3,4,2,7,6,3,7,9,0,4,4,13,1,5,2,7,12,18,15,7,0,4,0,5,8,14,0,6,9,4,6,0,9,10,15,7,5,3,1,9,3,14,3,9,7,2,4,1,2,5,5,4,5,8,3,6,1,2,3,1,2,3,11,7
4806,Array_6,3,6,2,3,1,1,1,4,3,0,3,2,3,3,6,5,5,0,5,5,2,4,5,3,5,4,5,1,2,4,4,3,5,3,3,6,0,4,1,8,2,1,4,8,0,2,5,8,1,3,4,5,22,12,5,11,0,4,2,5,8,9,0,7,12,4,2,1,6,8,13,10,10,8,1,12,1,19,8,6,6,2,7,8,0,4,9,2,7,3,1,4,1,0,2,6,3,3,5,3
4807,Array_6,7,6,6,0,3,1,2,5,3,1,4,2,8,5,7,2,10,3,2,4,2,2,1,4,9,5,8,0,4,7,3,1,3,2,4,7,1,1,2,9,2,5,3,6,0,2,4,6,0,5,1,4,12,8,17,11,0,5,2,5,9,7,0,11,8,7,7,1,6,8,14,7,6,9,1,3,1,19,4,8,9,4,3,6,1,10,8,3,10,9,1,6,4,0,3,3,4,6,10,2
4808,Array_6,2,8,1,2,2,4,7,2,4,3,4,3,5,6,6,4,4,4,5,3,4,9,5,3,4,4,4,0,3,4,3,1,3,2,7,3,3,5,2,6,3,1,4,4,1,4,5,8,2,1,3,6,6,9,15,14,2,2,2,4,9,14,0,7,6,3,13,1,6,8,14,9,4,7,1,12,0,17,4,7,9,3,2,12,1,3,6,3,6,7,5,6,6,0,0,1,6,6,13,3
4809,Array_6,2,7,6,1,2,6,4,5,6,0,2,5,3,2,12,2,4,1,1,2,4,7,7,3,2,3,4,4,4,8,2,1,4,5,6,2,1,5,3,6,2,3,7,1,1,5,6,8,0,4,1,5,16,9,14,12,0,1,2,1,16,5,1,7,13,8,5,0,8,6,8,16,4,10,2,5,1,11,6,10,10,4,4,3,1,10,9,2,9,10,4,5,2,0,2,1,5,6,24,3
4810,Array_6,4,4,4,1,2,2,4,3,2,4,4,3,4,4,8,2,6,1,5,6,5,5,2,4,5,1,0,3,2,4,5,1,2,4,2,2,7,1,2,5,1,4,7,3,0,3,1,6,0,4,6,3,10,7,13,6,0,2,2,6,7,7,0,12,12,6,10,0,5,8,12,12,3,11,1,8,2,16,4,7,13,2,5,3,0,3,11,3,7,10,5,5,2,2,3,2,2,7,16,5
4811,Array_6,6,8,3,2,4,3,3,3,4,3,5,3,6,8,4,3,5,0,4,5,3,1,3,0,1,4,10,4,5,2,6,1,0,4,5,4,0,2,0,3,1,5,4,6,0,2,3,15,1,3,6,0,11,11,10,9,1,6,2,2,8,9,1,18,11,9,2,0,3,7,9,15,5,5,0,5,2,12,4,6,8,3,3,5,3,3,14,1,12,5,3,7,1,0,3,3,5,7,10,4
4812,Array_6,3,3,1,1,4,4,6,5,0,5,4,4,8,2,10,0,3,2,6,3,8,5,5,2,3,6,3,1,0,5,4,1,1,4,3,2,3,0,2,7,2,4,6,7,1,1,7,7,1,5,1,3,12,11,10,11,0,0,4,6,7,10,0,11,11,4,8,1,7,9,6,8,13,11,2,4,4,13,6,3,7,3,3,7,0,1,4,1,8,13,2,7,2,0,1,0,1,5,15,3
4813,Array_6,2,11,4,1,2,2,7,6,4,1,5,6,2,4,4,2,5,1,5,3,3,3,4,5,6,1,1,4,3,9,6,4,2,3,2,1,1,4,1,4,3,3,5,4,1,0,6,13,0,2,3,3,12,5,9,9,0,4,3,3,6,8,0,12,12,3,5,1,10,6,13,6,9,9,3,7,1,18,3,2,5,8,3,9,1,7,10,0,6,4,0,10,4,1,0,3,1,4,15,6
4814,Array_6,5,5,3,2,6,2,4,0,5,3,3,6,5,3,3,1,7,0,1,6,6,10,0,1,5,7,4,0,3,5,6,4,5,7,3,5,4,2,1,6,4,1,4,4,1,3,0,7,1,5,2,6,10,8,14,11,1,9,2,7,9,12,0,4,9,8,12,0,9,7,13,7,8,7,1,5,4,16,4,4,6,4,7,5,0,8,7,2,11,5,3,6,3,0,1,1,4,7,14,5
4815,Array_6,4,3,0,3,0,3,8,4,3,4,3,5,4,5,9,4,6,1,3,3,1,5,2,4,4,3,5,3,2,4,4,5,3,6,4,4,1,2,2,6,2,1,3,9,0,1,4,18,4,0,2,1,10,8,11,11,0,0,2,4,13,9,0,9,14,3,9,0,9,6,18,11,3,4,2,6,2,12,6,5,11,9,5,5,2,7,12,1,9,7,2,5,2,0,3,0,4,4,17,2
4816,Array_6,5,8,0,0,3,3,8,3,6,2,3,3,5,4,10,1,8,1,2,2,6,7,5,1,3,2,5,1,3,3,6,0,1,3,5,2,4,8,4,4,8,4,6,5,1,4,1,7,2,5,6,3,10,11,6,5,0,5,1,4,6,8,0,14,13,2,5,0,7,7,12,11,3,10,1,7,0,17,12,5,5,9,4,9,1,10,17,2,6,3,1,5,2,0,2,1,1,10,12,6
4817,Array_6,4,6,4,2,4,3,7,0,6,1,1,3,7,1,3,1,6,1,6,6,4,5,4,3,4,4,5,3,3,3,4,1,3,2,3,5,3,6,3,2,4,2,4,4,0,2,5,8,2,2,3,5,9,9,6,6,0,2,2,3,13,6,1,13,16,4,4,1,6,7,10,14,6,12,1,8,1,12,7,5,6,5,2,10,1,4,9,0,12,10,0,3,4,1,1,0,3,8,11,6
4818,Array_6,3,5,3,2,3,2,3,1,3,5,3,10,4,6,9,1,7,1,6,7,4,7,3,2,3,2,4,1,5,8,5,1,1,1,2,5,3,2,1,10,2,3,5,10,1,3,1,12,1,2,5,8,17,8,12,4,1,3,5,3,17,10,1,13,16,2,8,1,8,8,13,9,6,8,0,3,0,16,4,5,10,7,8,0,3,6,9,3,12,11,0,8,3,0,2,1,2,7,14,8
4819,Array_6,2,7,2,4,2,3,3,4,6,0,1,2,6,2,9,2,9,2,4,4,5,9,4,2,4,4,4,2,1,5,2,2,3,2,6,2,5,0,1,2,3,2,5,7,0,1,2,9,0,5,4,6,6,13,7,13,0,5,5,3,7,6,0,9,14,2,15,1,11,4,8,11,6,10,1,5,3,15,12,7,14,3,10,5,1,3,7,0,9,6,2,4,5,0,0,1,4,6,17,3
4820,Array_6,4,8,5,1,3,5,7,2,3,2,4,6,4,3,8,3,7,2,4,6,7,5,7,2,8,4,8,3,1,3,3,0,5,5,2,2,0,5,4,3,1,1,3,2,0,2,4,12,2,7,1,3,14,7,10,10,1,6,3,10,10,15,2,10,9,2,8,4,10,11,13,10,3,5,0,3,3,27,4,4,9,3,3,7,1,9,7,1,9,8,1,9,5,0,1,3,3,6,12,4
4821,Array_6,5,5,3,3,5,2,8,5,3,2,2,4,7,1,10,4,4,0,4,7,3,5,2,4,7,5,5,3,1,5,2,3,6,6,2,1,5,3,4,6,1,5,7,7,0,2,6,10,3,7,3,4,12,5,12,12,0,5,1,3,15,14,3,6,16,6,4,1,6,7,9,7,10,9,0,2,1,18,4,4,13,4,7,9,1,10,5,0,9,5,2,7,5,0,4,7,5,3,19,8
4822,Array_6,5,5,2,2,0,1,3,5,5,1,4,4,6,8,4,5,3,1,4,2,6,4,3,3,8,4,4,2,5,9,5,3,2,5,6,4,2,3,2,4,3,3,5,6,0,1,2,12,4,7,4,5,11,12,12,13,0,4,3,3,10,11,0,10,7,7,4,0,6,3,7,9,2,5,4,7,2,15,9,6,5,4,4,5,0,6,13,3,14,9,2,3,4,0,2,3,6,8,7,4
4823,Array_6,3,8,2,0,5,6,2,2,2,5,4,1,3,2,4,3,5,1,3,2,5,12,5,3,7,5,2,4,3,7,4,0,3,2,3,2,5,2,4,6,3,4,3,7,1,6,4,16,2,3,1,6,10,16,10,6,0,3,2,3,7,9,0,9,11,3,9,0,4,4,12,2,6,7,0,6,5,13,3,5,5,6,6,7,1,8,11,2,8,9,2,10,0,0,1,3,5,5,22,2
4824,Array_6,5,3,1,1,2,3,4,7,4,4,2,7,8,5,11,4,6,0,4,2,5,7,1,1,2,3,3,2,5,5,6,3,5,2,4,3,1,3,1,8,4,6,2,5,0,4,5,4,2,3,3,5,22,8,12,7,0,6,4,3,10,13,1,15,7,8,9,0,9,8,8,9,5,6,0,6,2,9,6,8,8,3,7,8,0,6,7,1,9,6,2,6,2,0,2,2,7,4,16,3
4825,Array_6,11,4,4,1,4,4,5,5,4,2,3,6,1,2,7,2,5,3,3,1,1,5,3,0,4,3,6,1,2,2,1,2,1,4,4,5,1,4,2,3,1,6,6,1,1,4,3,3,3,5,3,2,17,10,8,9,1,1,2,5,8,8,1,12,12,3,9,1,6,7,6,8,10,10,1,6,5,14,6,7,7,6,7,10,3,4,5,0,10,8,2,8,5,0,4,1,0,2,12,5
4826,Array_6,8,10,2,2,0,4,6,2,3,3,4,6,5,1,3,4,7,0,7,6,4,4,2,3,9,3,8,3,1,4,3,0,2,2,4,4,1,1,2,10,6,5,9,6,0,3,4,10,2,5,1,5,18,14,10,9,1,6,3,3,10,7,1,6,13,4,6,1,3,3,8,4,8,9,0,4,3,17,2,2,6,3,6,4,2,5,17,2,7,9,3,6,3,0,3,2,3,4,20,6
4827,Array_6,3,10,6,2,0,3,4,2,3,4,3,4,2,2,7,3,7,1,6,5,5,8,1,4,6,2,2,2,4,1,3,3,3,9,4,0,5,5,4,8,3,4,10,4,0,4,4,9,0,5,2,5,11,12,16,14,0,2,0,4,7,11,0,12,14,2,7,0,10,8,8,10,4,5,0,5,4,21,6,10,5,8,6,4,1,5,10,3,7,11,2,2,2,0,2,5,7,5,14,5
4828,Array_6,6,3,3,2,2,3,4,2,3,1,4,3,2,2,3,3,4,1,4,10,8,7,4,3,6,1,4,1,3,3,8,2,1,5,3,3,2,1,4,8,3,4,9,7,0,3,7,6,0,6,1,3,14,12,16,15,0,2,1,6,14,11,0,10,9,5,6,1,10,7,8,9,9,8,2,6,1,20,2,5,8,4,5,5,0,4,5,3,7,4,2,2,2,0,1,3,3,3,19,7
4829,Array_6,6,7,4,1,2,7,1,8,4,2,4,3,9,1,2,2,3,3,1,2,4,6,4,3,3,2,2,2,4,7,5,2,5,3,6,5,4,1,2,2,3,6,7,2,0,3,8,9,3,1,6,3,7,18,7,8,1,1,5,8,6,6,0,9,12,4,10,0,5,7,8,11,7,9,2,6,5,17,5,6,5,4,3,5,0,5,7,2,11,9,7,4,2,0,1,2,6,8,15,4
4830,Array_6,7,5,2,3,5,2,4,3,4,5,3,0,1,4,4,0,5,1,3,2,6,6,3,5,4,3,7,2,3,2,1,2,2,4,3,4,4,8,0,6,3,1,3,6,1,3,6,8,4,4,2,7,13,9,11,4,0,4,2,4,11,6,0,6,10,5,2,0,6,7,7,10,5,6,1,7,4,20,6,4,10,2,7,10,2,7,13,2,10,10,4,7,3,1,0,1,4,6,19,3
4831,Array_6,1,4,3,3,1,5,11,4,8,2,1,2,2,5,6,2,5,0,2,4,4,9,5,3,5,0,9,1,4,5,7,5,3,4,3,2,4,4,2,4,5,3,2,3,0,4,2,10,2,5,5,2,13,7,11,11,0,0,1,8,14,14,0,12,15,4,7,1,7,6,12,6,4,4,0,9,5,16,6,8,7,7,3,6,1,2,11,2,11,7,2,8,5,0,2,1,6,5,15,4
4832,Array_6,10,7,4,2,4,1,7,0,5,4,5,6,6,5,4,2,8,1,2,4,6,8,2,3,10,4,4,1,7,5,0,0,2,3,4,7,5,4,0,5,3,3,5,7,0,1,3,12,1,3,1,2,12,9,8,16,1,4,1,5,8,9,1,15,11,4,6,0,10,2,14,9,5,8,2,7,0,14,5,4,4,8,4,6,1,5,14,4,7,12,1,11,1,0,1,5,4,3,14,3
4833,Array_6,6,5,1,1,3,2,5,4,4,4,1,5,5,3,6,2,10,1,5,2,3,7,6,5,4,2,8,1,1,4,5,3,3,3,6,4,2,3,2,5,3,3,3,1,1,3,6,13,2,3,1,2,13,7,11,8,1,2,3,3,10,9,0,8,15,6,9,1,9,6,10,11,6,12,0,6,2,15,4,9,6,3,9,7,2,3,6,1,7,6,0,5,2,0,2,0,4,5,9,5
4834,Array_6,10,5,2,3,1,3,2,2,3,1,4,2,2,4,4,3,6,0,6,4,5,6,1,5,6,2,2,4,5,3,5,1,3,5,4,4,4,2,2,3,2,3,3,7,2,6,2,5,1,5,5,4,18,10,9,8,2,6,0,7,13,10,0,11,14,7,13,0,8,13,12,7,8,11,0,6,2,17,8,10,9,5,4,7,2,2,7,2,12,6,3,5,1,1,1,5,5,7,13,6
4835,Array_6,3,3,5,4,3,3,7,5,3,3,2,7,1,1,7,5,6,0,5,2,5,7,4,1,5,1,10,2,1,5,4,4,2,4,1,5,0,3,3,8,3,2,6,12,0,5,2,14,2,6,5,6,10,16,13,9,0,1,3,2,13,12,0,10,8,5,5,1,9,6,10,6,13,6,0,4,2,15,4,4,7,6,4,6,1,4,10,0,13,7,1,4,1,0,0,1,4,7,14,3
4836,Array_6,1,8,4,0,3,4,6,3,4,5,0,4,5,2,6,5,5,3,5,5,1,5,4,4,4,8,7,3,5,7,4,3,2,4,1,2,0,0,2,3,2,2,3,5,2,3,3,9,3,4,1,2,15,7,7,11,0,1,3,4,12,7,1,13,12,2,4,1,5,5,9,10,6,16,2,4,1,14,9,5,3,4,8,9,1,3,8,0,13,8,0,5,2,0,0,1,2,3,10,7
4837,Array_6,9,5,4,0,4,2,4,2,6,3,5,7,3,5,6,6,2,3,5,5,2,10,1,1,3,2,4,4,2,5,2,3,3,7,4,4,4,1,5,2,2,2,2,3,0,5,3,7,0,4,4,1,13,7,14,15,0,3,3,3,12,8,0,13,18,9,6,0,9,10,10,11,14,14,0,4,2,23,5,8,12,5,10,6,1,5,10,1,13,12,1,13,3,0,2,1,2,2,11,2
4838,Array_6,6,1,4,1,2,2,2,4,6,1,1,11,7,1,8,4,6,2,8,5,3,5,1,2,4,4,1,2,2,5,3,2,2,8,4,5,3,2,3,4,1,2,3,7,0,1,4,7,2,3,3,1,15,9,9,4,0,5,0,2,7,12,0,10,6,2,6,0,8,11,19,11,4,7,0,8,6,21,6,9,1,3,2,7,0,6,14,2,8,11,5,10,2,0,2,3,3,8,13,3
4839,Array_6,6,7,3,1,2,4,6,0,6,2,2,6,4,4,8,0,4,0,5,0,8,3,4,1,6,6,3,3,0,2,2,5,3,2,2,5,1,2,1,4,6,6,4,2,0,3,0,16,1,4,3,3,12,8,12,8,0,4,3,4,12,11,0,7,16,2,4,0,8,12,12,10,9,6,0,9,0,16,7,9,6,10,6,9,2,3,7,2,5,13,3,7,3,0,2,3,4,7,14,3
4840,Array_6,6,6,2,1,2,3,4,1,5,5,2,8,4,6,6,1,7,1,9,5,5,5,4,2,5,2,2,3,5,6,0,1,5,7,3,2,1,1,1,9,6,3,5,2,1,2,6,14,1,4,1,3,16,7,16,7,0,6,4,0,4,7,2,13,7,4,7,0,7,5,9,7,7,8,2,7,2,23,5,2,7,6,6,4,1,9,8,1,8,7,5,4,0,0,1,3,4,7,8,1
4841,Array_6,6,6,3,2,5,2,4,5,5,1,2,7,5,4,5,2,3,0,3,5,3,5,0,3,2,2,3,2,2,4,3,3,4,3,2,3,1,2,2,5,4,6,9,5,1,3,5,9,1,6,4,2,14,7,13,4,0,5,5,4,9,19,2,7,14,6,2,0,7,7,12,6,9,15,2,7,1,14,5,7,8,4,2,6,0,5,13,2,14,7,3,7,3,1,0,0,1,6,14,4
4842,Array_6,12,5,5,2,2,3,4,4,1,5,3,4,6,2,6,3,7,3,7,6,7,4,5,2,2,4,3,3,4,5,7,3,3,5,2,3,0,1,1,7,3,2,6,2,1,2,6,9,4,3,1,2,10,8,13,8,2,7,1,3,11,7,0,11,14,2,6,0,8,5,7,9,4,6,1,3,2,4,7,5,6,3,6,8,2,7,11,0,9,4,1,1,2,0,1,3,3,4,16,10
4843,Array_6,1,4,4,1,6,3,4,3,3,0,1,5,5,4,3,1,3,1,2,5,8,5,4,2,5,0,5,1,3,2,4,3,4,7,4,5,1,3,0,8,2,2,1,4,0,2,2,5,2,8,4,4,11,5,4,11,0,5,3,2,8,9,0,13,16,4,7,0,7,7,7,10,5,11,0,9,2,18,7,10,5,4,5,5,2,4,7,1,12,6,2,4,3,0,0,4,3,7,13,4
4844,Array_6,5,2,1,4,4,2,4,3,2,3,3,4,6,4,8,2,6,0,4,8,5,7,4,6,3,3,4,3,4,3,4,0,3,7,1,1,3,4,3,3,1,6,4,6,0,3,7,11,0,2,4,3,12,12,11,12,0,12,2,2,7,14,0,14,10,6,6,0,8,5,11,8,9,14,1,9,2,11,6,6,12,4,6,2,2,5,11,2,9,7,2,5,1,1,3,1,2,2,16,4
4845,Array_6,4,5,3,4,3,7,4,11,2,5,4,6,5,4,7,3,10,2,3,4,5,4,3,2,5,3,8,6,4,4,6,5,2,6,3,3,4,3,5,9,2,1,5,9,0,4,4,6,2,6,2,2,10,9,5,9,1,7,0,3,9,14,1,16,14,3,5,0,7,9,18,10,8,10,1,7,1,19,1,6,7,9,3,3,1,5,7,3,10,5,1,5,1,1,2,5,4,8,11,1
4846,Array_6,10,6,3,3,1,5,3,2,2,3,6,3,4,5,7,2,7,0,2,4,4,3,6,4,7,3,1,2,3,1,5,2,6,7,2,6,2,5,1,4,3,3,8,3,1,4,5,8,2,6,5,2,12,12,10,6,1,4,2,7,12,6,0,15,14,5,5,0,4,7,7,3,8,5,1,5,1,12,5,5,10,4,5,6,1,1,10,2,7,10,1,2,2,0,3,4,3,4,14,4
4847,Array_6,6,6,0,3,1,5,6,3,4,5,5,7,2,4,4,4,4,0,3,1,5,4,1,2,3,2,2,2,5,4,5,3,2,3,1,5,4,2,6,4,3,3,5,8,2,3,5,15,1,2,4,5,13,4,5,10,0,1,2,6,8,7,0,11,16,2,6,0,8,8,12,8,6,6,3,2,2,17,5,3,10,7,5,7,1,3,9,2,12,10,3,3,2,3,6,1,3,6,17,10
4848,Array_6,3,6,5,3,3,4,6,3,0,2,0,3,6,5,7,3,3,1,3,5,2,2,5,5,3,3,4,1,5,4,5,3,3,4,8,2,4,2,3,9,4,0,4,4,0,4,3,10,0,2,3,4,12,10,11,13,0,4,0,5,12,12,0,11,10,1,6,0,9,4,10,8,5,6,2,6,2,24,6,8,6,11,6,6,1,4,9,0,8,8,3,3,4,1,0,3,2,1,16,3
4849,Array_6,3,7,3,3,3,2,6,1,4,4,1,3,4,4,7,4,2,0,1,3,2,7,4,0,5,3,7,1,4,1,4,4,7,5,4,2,3,7,1,5,3,4,3,3,0,1,4,11,1,4,4,5,11,6,13,9,1,3,2,10,11,16,0,12,14,4,10,0,10,5,3,3,5,6,1,3,4,21,8,6,10,4,1,8,1,1,8,2,10,10,0,8,0,0,1,0,4,4,10,7
4850,Array_6,5,5,6,3,2,4,4,4,3,4,4,5,4,4,2,2,5,1,6,7,6,4,4,0,5,2,7,5,0,8,5,4,2,2,0,0,1,3,2,3,3,4,2,1,0,4,4,12,0,2,2,5,11,6,15,8,0,5,1,8,12,21,0,8,10,3,15,0,6,8,8,10,6,7,0,9,2,11,9,6,8,8,8,6,1,4,7,0,10,6,2,4,3,0,1,7,3,7,16,3
4851,Array_6,7,4,2,2,3,3,3,5,3,5,3,2,8,5,4,1,4,0,3,1,6,6,2,3,6,2,4,3,3,3,10,3,4,5,7,4,3,0,4,5,3,2,4,4,1,3,0,8,3,6,2,5,16,11,18,3,1,6,3,4,10,3,1,9,11,2,9,2,12,7,10,4,8,5,0,6,1,15,7,9,6,3,4,4,2,7,12,1,12,8,0,8,1,0,1,4,4,7,6,6
4852,Array_6,4,7,2,4,7,4,6,6,2,5,4,7,5,4,6,4,3,0,2,6,5,3,0,4,5,1,3,3,3,5,4,1,0,1,4,5,2,1,2,3,1,0,5,5,1,4,4,13,3,2,1,1,16,9,10,11,0,4,3,3,18,12,0,11,14,4,8,1,8,8,16,10,6,12,1,7,5,14,8,5,12,8,4,9,0,2,8,2,9,9,2,9,2,0,3,2,2,5,5,3
4853,Array_6,4,4,5,4,6,5,5,1,5,3,2,6,9,2,8,4,4,1,4,5,10,8,4,2,6,4,1,5,6,4,2,2,5,1,5,3,6,2,0,7,1,2,5,6,1,5,3,8,2,3,5,3,16,9,5,10,1,6,3,3,13,8,0,11,8,2,6,1,7,8,10,5,9,6,1,6,0,15,10,8,2,1,6,8,1,4,9,1,7,10,3,6,1,0,3,2,1,8,14,2
4854,Array_6,7,2,5,5,2,6,4,10,3,2,1,3,4,6,3,3,5,1,7,6,3,7,3,2,4,1,3,2,3,6,0,6,0,5,6,5,7,1,3,8,1,7,3,1,0,5,1,16,0,3,0,3,13,11,15,9,0,2,1,2,10,10,0,10,9,5,17,0,8,5,15,10,9,7,0,11,1,20,5,5,8,5,3,7,0,5,5,3,10,10,2,3,1,1,3,3,2,9,12,6
4855,Array_6,8,1,1,3,3,6,4,3,3,3,3,4,6,4,5,1,8,0,4,6,9,7,2,3,3,2,4,2,3,4,10,1,2,4,3,2,3,3,2,6,2,3,4,6,1,7,3,8,3,7,2,7,11,13,6,7,0,2,4,3,12,6,0,8,11,2,7,0,6,7,7,8,7,2,0,6,1,13,6,5,8,6,3,4,1,2,9,1,9,6,1,7,2,0,3,3,4,4,18,5
4856,Array_6,3,7,3,4,4,6,6,1,2,4,2,8,8,4,4,0,4,1,4,1,4,4,2,3,5,4,5,4,3,4,6,0,2,2,3,4,2,3,1,7,3,1,3,7,0,1,3,8,0,4,3,2,25,7,14,10,0,8,1,6,13,15,0,12,8,4,13,0,7,6,6,14,4,8,1,7,0,17,4,8,6,7,9,12,2,6,12,3,12,11,1,9,2,0,2,2,5,3,12,7
4857,Array_6,7,8,5,4,4,5,9,1,3,1,6,7,8,5,7,5,8,2,6,3,7,8,3,4,8,4,8,1,5,5,2,2,4,5,5,2,1,5,2,4,3,2,3,5,1,5,4,7,1,5,0,5,16,10,11,6,0,6,1,8,12,17,3,9,10,4,7,1,5,4,12,10,3,6,2,8,2,23,5,5,7,6,3,6,2,6,8,3,10,7,2,4,0,0,1,3,2,4,9,6
4858,Array_6,7,7,0,2,3,3,8,4,7,5,3,1,0,3,6,2,3,0,5,7,6,9,2,1,5,4,4,7,5,4,7,0,6,8,5,5,1,2,5,5,0,2,4,2,1,5,1,10,3,3,1,0,14,8,13,10,0,4,4,5,4,12,0,6,8,3,3,0,7,10,5,8,8,6,2,3,3,13,7,5,10,4,6,9,1,6,13,1,12,15,3,8,4,1,6,2,4,4,15,8
4859,Array_6,4,2,2,1,4,2,2,1,4,2,2,4,8,5,6,1,10,1,9,7,3,5,6,0,5,4,4,4,7,2,6,1,4,3,5,2,3,5,1,7,2,3,5,3,2,5,0,9,1,2,2,3,11,9,7,14,0,5,2,6,12,16,1,8,7,7,7,0,11,9,14,14,9,6,0,8,2,12,1,5,6,5,4,9,1,5,9,1,10,11,0,4,1,0,3,2,3,5,9,7
4860,Array_6,9,5,0,0,2,3,5,2,2,1,3,1,6,2,3,1,1,2,6,8,8,5,2,2,7,4,3,1,5,5,8,5,3,1,5,3,4,5,0,3,4,0,6,6,0,1,4,7,1,3,2,4,12,7,9,9,0,3,3,7,12,10,0,12,17,4,10,0,4,5,8,7,4,9,1,8,3,12,3,7,5,6,6,3,1,7,13,5,9,7,4,8,2,1,6,4,6,2,12,5
4861,Array_6,8,9,2,3,3,8,7,2,2,5,1,2,4,2,10,3,3,2,3,3,2,6,7,1,6,2,5,5,3,10,4,5,4,5,3,6,0,4,0,3,4,3,4,8,1,5,2,11,2,7,3,6,11,9,18,11,0,2,3,2,8,12,0,8,12,2,8,0,5,4,12,9,6,12,1,8,0,16,5,7,4,4,4,6,1,0,12,0,10,9,1,6,2,1,4,3,3,1,8,8
4862,Array_6,8,7,2,2,1,6,5,4,3,5,3,2,4,2,6,2,6,1,6,3,3,14,4,2,2,3,3,3,3,8,2,3,6,3,4,2,1,5,2,5,2,3,3,4,0,5,3,6,3,2,7,6,16,7,16,9,0,3,3,2,12,9,0,8,11,0,3,0,8,7,12,11,10,9,2,6,1,15,3,6,7,5,6,6,3,6,13,0,9,7,3,7,3,0,2,6,4,2,19,4
4863,Array_6,4,7,3,2,2,4,4,4,3,2,2,5,5,4,7,3,4,2,4,8,0,10,3,8,4,5,7,1,3,4,3,4,2,3,2,2,1,0,5,8,5,2,4,6,1,4,7,7,2,1,1,4,12,20,15,13,0,2,2,6,9,13,0,13,14,3,5,0,8,11,13,9,5,4,3,10,4,10,5,7,6,4,5,7,1,1,18,3,7,7,1,8,1,0,1,3,3,2,9,6
4864,Array_6,6,6,3,2,6,5,4,4,1,2,4,5,7,0,4,1,4,0,3,7,2,7,3,5,5,2,4,3,4,4,2,2,2,5,4,1,2,5,3,7,4,4,3,5,0,3,7,10,0,3,4,6,11,15,17,11,0,3,5,3,10,4,1,10,13,2,11,2,5,6,10,14,8,8,3,6,2,15,5,8,6,8,8,6,1,5,10,1,12,5,0,9,5,0,2,2,4,3,15,4
4865,Array_6,2,6,5,1,1,2,6,3,4,3,2,5,6,3,5,7,10,4,4,3,2,1,4,2,7,2,5,1,2,3,8,2,2,2,2,2,1,3,3,5,6,2,7,6,0,3,3,11,1,7,5,5,13,7,14,13,0,3,0,2,10,14,0,14,8,3,6,0,11,6,13,8,6,9,1,6,2,15,10,4,4,1,4,4,0,5,12,3,7,7,2,7,4,0,3,2,4,3,15,4
4866,Array_6,5,8,7,3,4,7,2,5,2,1,3,2,6,5,8,3,6,0,5,6,3,3,4,5,7,3,1,5,3,4,3,4,2,5,8,5,3,3,1,7,5,3,6,6,2,4,0,9,3,6,6,6,9,8,7,9,1,3,1,3,18,7,0,8,10,2,8,1,9,4,12,11,8,7,1,7,4,20,6,8,9,3,2,6,1,5,11,2,5,4,1,7,0,1,1,2,1,6,10,5
4867,Array_6,2,3,2,1,2,2,7,2,2,3,4,4,6,5,4,2,2,0,7,7,3,5,2,4,4,5,4,2,4,6,2,2,3,3,6,9,2,8,4,8,4,3,2,4,0,4,2,10,0,3,2,5,14,7,10,15,0,4,4,6,11,11,0,10,10,7,5,0,6,9,11,8,9,14,0,7,1,8,9,0,5,3,10,11,1,5,6,1,4,10,2,8,1,1,2,3,3,3,12,3
4868,Array_6,9,13,5,1,0,2,6,7,4,4,1,5,8,7,6,1,6,3,7,6,6,4,3,2,9,3,3,1,1,4,4,3,0,4,3,5,5,6,1,7,3,1,5,4,0,3,4,14,0,4,7,5,19,14,9,6,0,3,0,4,9,13,0,11,11,7,8,2,8,1,6,5,12,4,0,3,4,13,6,6,4,8,3,5,3,3,8,1,7,8,2,5,3,0,2,1,2,4,11,5
4869,Array_6,5,4,2,3,4,5,4,7,2,4,5,4,7,3,1,6,4,1,5,6,5,9,4,1,5,0,5,2,3,2,7,3,1,1,4,4,6,2,0,5,4,4,2,7,0,5,4,7,2,9,2,7,10,6,11,7,0,3,0,1,11,6,0,12,10,4,9,0,11,6,7,10,9,10,2,5,1,16,7,6,6,5,1,7,0,6,7,0,6,7,4,6,2,0,3,2,3,6,11,4
